Source,Target,Type,Id,Label,Weight,Color
자재,러그,Directed,34016,,0.252111,"#000000"
자재,새끼손가락,Directed,34018,,0.230096,"#000000"
자재,끼임,Directed,34019,,0.076469,"#000000"
자재,근로자,Directed,34020,,0.337619,"#000000"
자재,공간,Directed,34022,,0.100026,"#000000"
추락,비계,Directed,34032,,0.149386,"#000000"
추락,거푸집,Directed,34033,,0.195114,"#000000"
추락,바닥,Directed,34034,,0.088011,"#000000"
추락,철거,Directed,34035,,0.216397,"#000000"
추락,작업중,Directed,34036,,0.024813,"#000000"
추락,발판,Directed,34037,,0.119424,"#000000"
추락,자재,Directed,34038,,0.302639,"#000000"
추락,이동,Directed,34039,,0.076976,"#000000"
추락,정리,Directed,34040,,0.173706,"#000000"
추락,상태,Directed,34041,,0.039799,"#000000"
추락,진행,Directed,34042,,0.036417,"#000000"
추락,착용,Directed,34043,,0.024296,"#000000"
추락,가시,Directed,34044,,0.027639,"#000000"
추락,안전,Directed,34045,,0.345524,"#000000"
추락,고리,Directed,34046,,0.068286,"#000000"
추락,볼트,Directed,34049,,0.101688,"#000000"
추락,튀어,Directed,34050,,0.032458,"#000000"
추락,가설,Directed,34051,,0.137257,"#000000"
추락,사다리,Directed,34052,,0.075428,"#000000"
추락,지지,Directed,34055,,0.057481,"#000000"
추락,벽체,Directed,34057,,0.064292,"#000000"
추락,낙하,Directed,34058,,0.098885,"#000000"
추락,공사,Directed,34061,,0.039604,"#000000"
추락,하부,Directed,34063,,0.037416,"#000000"
추락,낙상,Directed,34064,,0.062131,"#000000"
추락,지붕,Directed,34065,,0.148032,"#000000"
추락,토사,Directed,34066,,0.052759,"#000000"
추락,설치,Directed,34067,,0.070095,"#000000"
추락,건물,Directed,34068,,0.063805,"#000000"
추락,슬레이트,Directed,34071,,0.035967,"#000000"
추락,붕괴,Directed,34072,,0.05128,"#000000"
추락,살수,Directed,34073,,0.036209,"#000000"
추락,제거,Directed,34076,,0.044161,"#000000"
추락,좌측,Directed,34077,,0.041926,"#000000"
추락,부위,Directed,34078,,0.043312,"#000000"
추락,상부,Directed,34081,,0.075106,"#000000"
추락,안전모,Directed,34089,,0.035751,"#000000"
추락,흙막이,Directed,34090,,0.151538,"#000000"
