Source,Target,Type,Id,Label,Weight,Color
미흡,설치,Directed,11636,,0.199351,"#000000"
미흡,안전,Directed,11637,,0.154455,"#000000"
미흡,상태,Directed,11638,,0.206293,"#000000"
미흡,그라인더,Directed,11640,,0.054335,"#000000"
미흡,차량,Directed,11643,,0.050833,"#000000"
미흡,고정,Directed,11644,,0.0506,"#000000"
미흡,구간,Directed,11645,,0.062001,"#000000"
미흡,실시,Directed,11647,,0.049126,"#000000"
미흡,인조,Directed,11650,,0.035794,"#000000"
미흡,사용,Directed,11651,,0.036,"#000000"
미흡,체계,Directed,11652,,0.045273,"#000000"
미흡,신호,Directed,11654,,0.04806,"#000000"
미흡,위험,Directed,11655,,0.047912,"#000000"
미흡,요인,Directed,11656,,0.047509,"#000000"
미흡,방법,Directed,11657,,0.046841,"#000000"
미흡,소음,Directed,11660,,0.093341,"#000000"
미흡,통제,Directed,11661,,0.089552,"#000000"
미흡,착용,Directed,11662,,0.090925,"#000000"
미흡,설정,Directed,11663,,0.090364,"#000000"
미흡,주변,Directed,11664,,0.084394,"#000000"
미흡,구획,Directed,11665,,0.084606,"#000000"
미흡,예방,Directed,11666,,0.073619,"#000000"
미흡,소화기,Directed,11668,,0.077201,"#000000"
미흡,방향,Directed,11670,,0.035163,"#000000"
그라인더,배관,Directed,11672,,0.07882,"#000000"
그라인더,바닥,Directed,11673,,0.01039,"#000000"
그라인더,설치,Directed,11674,,0.095115,"#000000"
그라인더,안전,Directed,11675,,0.073807,"#000000"
그라인더,상태,Directed,11676,,0.044328,"#000000"
그라인더,미흡,Directed,11678,,0.054335,"#000000"
그라인더,차량,Directed,11681,,0.012072,"#000000"
그라인더,고정,Directed,11682,,0.008654,"#000000"
그라인더,구간,Directed,11683,,0.047717,"#000000"
그라인더,실시,Directed,11685,,0.008367,"#000000"
그라인더,손가락,Directed,11686,,0.038963,"#000000"
그라인더,장갑,Directed,11687,,0.027379,"#000000"
그라인더,절단,Directed,11688,,0.030992,"#000000"
그라인더,왼손,Directed,11689,,0.023772,"#000000"
그라인더,끼임,Directed,11691,,0.015227,"#000000"
그라인더,검지,Directed,11692,,0.017697,"#000000"
그라인더,왼쪽,Directed,11693,,0.012279,"#000000"
그라인더,자세,Directed,11696,,0.033992,"#000000"
그라인더,통증,Directed,11701,,0.048238,"#000000"
그라인더,허리,Directed,11702,,0.030405,"#000000"
그라인더,질병,Directed,11704,,0.066798,"#000000"
그라인더,질환,Directed,11705,,0.046262,"#000000"
그라인더,장기간,Directed,11706,,0.043563,"#000000"
그라인더,골격계,Directed,11707,,0.042038,"#000000"
그라인더,종사,Directed,11708,,0.035756,"#000000"
그라인더,건강,Directed,11709,,0.033718,"#000000"
그라인더,업무,Directed,11710,,0.034149,"#000000"
그라인더,플랜트,Directed,11712,,0.027288,"#000000"
그라인더,덕트,Directed,11713,,0.015008,"#000000"
그라인더,베이스,Directed,11714,,0.007342,"#000000"
그라인더,베임,Directed,11715,,0.009607,"#000000"
그라인더,벨트,Directed,11716,,0.006647,"#000000"
차량,배관,Directed,11871,,0.087485,"#000000"
차량,바닥,Directed,11872,,0.010335,"#000000"
차량,설치,Directed,11873,,0.044642,"#000000"
차량,비계,Directed,11874,,0.029672,"#000000"
차량,안전,Directed,11875,,0.068554,"#000000"
차량,상태,Directed,11876,,0.094472,"#000000"
차량,운반,Directed,11877,,0.035165,"#000000"
차량,미흡,Directed,11879,,0.050833,"#000000"
차량,그라인더,Directed,11880,,0.012072,"#000000"
차량,고정,Directed,11883,,0.022409,"#000000"
차량,구간,Directed,11884,,0.01563,"#000000"
차량,실시,Directed,11886,,0.021672,"#000000"
차량,사이,Directed,11888,,0.030283,"#000000"
차량,이용,Directed,11890,,0.02616,"#000000"
차량,높이,Directed,11891,,0.013642,"#000000"
차량,아웃,Directed,11892,,0.012716,"#000000"
차량,부족,Directed,11893,,0.030386,"#000000"
차량,어깨,Directed,11903,,0.075817,"#000000"
차량,통증,Directed,11904,,0.073738,"#000000"
차량,허리,Directed,11905,,0.05487,"#000000"
차량,요양,Directed,11906,,0.024571,"#000000"
