Source,Target,Type,Id,Label,Weight,Color
호수,신호,Directed,30945,,0.19438,"#000000"
호수,장비,Directed,30947,,0.295697,"#000000"
호수,배치,Directed,30948,,0.164472,"#000000"
호수,충돌,Directed,30949,,0.164403,"#000000"
호수,덤프트럭,Directed,30950,,0.155562,"#000000"
호수,운전,Directed,30951,,0.276949,"#000000"
호수,위치,Directed,30952,,0.136387,"#000000"
호수,지대,Directed,30953,,0.155642,"#000000"
호수,전달,Directed,30954,,0.155642,"#000000"
호수,안전,Directed,30956,,0.063133,"#000000"
호수,미흡,Directed,30957,,0.075052,"#000000"
호수,굴착기,Directed,30959,,0.080235,"#000000"
장비,신호,Directed,31008,,0.137694,"#000000"
장비,이동,Directed,31009,,0.165937,"#000000"
장비,호수,Directed,31010,,0.295697,"#000000"
장비,배치,Directed,31012,,0.124661,"#000000"
장비,충돌,Directed,31013,,0.123396,"#000000"
장비,덤프트럭,Directed,31014,,0.115708,"#000000"
장비,운전,Directed,31015,,0.225972,"#000000"
장비,위치,Directed,31016,,0.103629,"#000000"
장비,지대,Directed,31017,,0.099252,"#000000"
장비,전달,Directed,31018,,0.099252,"#000000"
장비,크레인,Directed,31020,,0.057328,"#000000"
장비,토사,Directed,31021,,0.052596,"#000000"
장비,설치,Directed,31022,,0.059809,"#000000"
장비,안전,Directed,31023,,0.075646,"#000000"
장비,미흡,Directed,31024,,0.072193,"#000000"
장비,굴착기,Directed,31026,,0.08178,"#000000"
장비,적재,Directed,31028,,0.062336,"#000000"
장비,상태,Directed,31029,,0.065998,"#000000"
장비,사이,Directed,31030,,0.064432,"#000000"
장비,파일,Directed,31031,,0.077535,"#000000"
장비,왼손,Directed,31032,,0.056317,"#000000"
장비,우측,Directed,31033,,0.066746,"#000000"
배치,신호,Directed,31034,,0.062583,"#000000"
배치,호수,Directed,31035,,0.164472,"#000000"
배치,장비,Directed,31037,,0.124661,"#000000"
배치,충돌,Directed,31038,,0.060981,"#000000"
배치,덤프트럭,Directed,31039,,0.053979,"#000000"
배치,운전,Directed,31040,,0.098571,"#000000"
배치,위치,Directed,31041,,0.047787,"#000000"
배치,지대,Directed,31042,,0.050707,"#000000"
배치,전달,Directed,31043,,0.050707,"#000000"
배치,안전,Directed,31045,,0.022319,"#000000"
배치,미흡,Directed,31046,,0.024307,"#000000"
배치,굴착기,Directed,31048,,0.02734,"#000000"
배치,파일,Directed,31049,,0.02927,"#000000"
충돌,신호,Directed,31050,,0.059887,"#000000"
충돌,호수,Directed,31051,,0.164403,"#000000"
충돌,장비,Directed,31053,,0.123396,"#000000"
충돌,배치,Directed,31054,,0.060981,"#000000"
충돌,덤프트럭,Directed,31055,,0.054555,"#000000"
충돌,운전,Directed,31056,,0.101741,"#000000"
충돌,위치,Directed,31057,,0.045913,"#000000"
충돌,지대,Directed,31058,,0.050395,"#000000"
