,배관,바닥,설치,비계,자재,이동,안전,발판,상태,운반,상태,미흡,그라인더,배관,안전,차량,고정,구간,설치,실시,손가락,장갑,절단,왼손,배관,끼임,골절,검지,왼쪽,사이,사다리,안전,추락,인조,이용,미끄럼,높이,발판,사용,아웃,부주의,개인,동작,본인,과실,부족,홀더선,순관,능력,부품,근로자,행동,불안전,부주의,작업장,체계,발판,이동,상태,신호,위험,불안전,대책,자세,돌출,원인,교육,요인,도출,방법,배관,이동,포트,설치,천장,비계,자재,추락,발목,철골,이동식,이송,자재,통로,지정,비계,이동,하나,불안전,운반,미흡,소음,통제,착용,설정,주변,구획,예방,구간,소화기,골절,발목,무릎,충격,계단,손목,마치,가설,도로,우측,계단,가설,건물,이동,이용,부주의,점등,가로,벽돌,신년,어깨,통증,허리,요양,산재,신청,느낌,방문,진단,운반,가스,용기,내부,잔류,시공,배관,불티,화재,와이어,방서,질병,질환,장기간,골격계,개인,종사,건강,업무,자세,플랜트,대차,바퀴,컨베이어,사이,협착,이동,방향,덕트,크레인,부족,이동,부주의,행동,낙상,미고,주장,조기,마치,인력,중량,단순,과실,자의,부주의,베이스,베임,벨트,벽돌,벽면,벽체,엘리베이터,상층,와이어로프,내부,외줄,텐션,피트,추락,설치,이스트,로프,밸브,지지,벽체,리프트,철골,테이블,중인,인양,협착된
대차,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06387272804761449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04181435735757682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748989991200321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626084881292952,0.0,0.05441922973021705,0.0,0.04144477359212072,0.0,0.0,0.0,0.0,0.0,0.0,0.04560226134410878,0.0,0.0,0.0,0.0,0.0,0.0414229053286973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04059337526268522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26664991270740135,0.26601111566301705,0.2097576105600214,0.22358842818692626,0.0,0.22780087543117125,0.20614844354372502,0.22901669110487274,0.180328746858654,0.12362934158097189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
바퀴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334876971107471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02729779332482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04071012611284615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02755228939256133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01827013876711182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26664991270740135,0.0,0.16759195371208688,0.12270230366094254,0.13452112418169102,0.0,0.13475125300305632,0.12256826544775817,0.13355267566596907,0.1056146437002436,0.0748331154834021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
컨베이어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033272386241411725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04259302563592229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028389465293915034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26601111566301705,0.16759195371208688,0.0,0.12315496872243334,0.13597437961853281,0.0,0.13633885962105052,0.12270995292006867,0.13503951909919967,0.10630750379106745,0.0740729055049347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사이,0.0,0.015327676752441977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015141382000507034,0.0,0.0,0.0,0.0,0.09365955665184961,0.04689474041511849,0.06348163456799794,0.05222005657847502,0.0,0.06012023962550793,0.0,0.041426322961747045,0.030197053425238436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018167601505070033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01835738764075956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010013416475573106,0.0,0.0,0.0,0.0,0.0,0.0,0.02480370082259274,0.0,0.0,0.0,0.0,0.0,0.013460174472239612,0.0,0.03184241686539242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018817778830426676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009110290188519245,0.0,0.0,0.0,0.0,0.0,0.05500577955475249,0.0,0.0,0.014513021845656606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097576105600214,0.12270230366094254,0.12315496872243334,0.0,0.10960073007132312,0.0,0.10075169624481665,0.09134919816432535,0.09585783150579541,0.08745313682162381,0.06649401743342452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005310881561851299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010897673724793507,0.0,0.029797159412501224,0.0,0.02416724323792648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
협착,0.0,0.018487477492170622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026039410067939927,0.0,0.0,0.0,0.0,0.0,0.0,0.026434768076269533,0.0,0.0,0.032727415319353435,0.0,0.01657220221852381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031340374789157716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026941276108769275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01667429932881406,0.0,0.0,0.016465822823478894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016693701803249632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02376343539027296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01536111554082891,0.0,0.0,0.0,0.0,0.0,0.024531541102371966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22358842818692626,0.13452112418169102,0.13597437961853281,0.10960073007132312,0.0,0.0,0.11065038550735071,0.10010328597340767,0.10963373488705716,0.10294132135974601,0.06321902530244676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
방향,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02642479699809326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017019275647526828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029743466846168493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020186826774417587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017581391895421322,0.02326902040321553,0.042329386348988675,0.022865066004675028,0.021965719853982654,0.022345121357383355,0.021157011767199006,0.0,0.021852201003050697,0.020167723742237704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016593322477178825,0.0,0.0,0.0,0.0,0.0,0.01761193573373469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22780087543117125,0.13475125300305632,0.13633885962105052,0.10075169624481665,0.11065038550735071,0.0,0.0,0.09673947155462376,0.10422892932855754,0.08260704573110117,0.060338341144303795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
덕트,0.0,0.02127428566922162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015007869299564143,0.0,0.0,0.03362340176547448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028126054978700275,0.0,0.0,0.02763468514303055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01793204301656427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027002300120977908,0.0,0.0,0.0,0.0,0.0,0.02571208259785107,0.0,0.0,0.0,0.0,0.022706329294382696,0.0,0.0,0.0,0.0,0.0,0.09841573948919582,0.09890945238169029,0.07155313712336593,0.03907672412389657,0.036840101376102906,0.036840101376102906,0.037727685871759495,0.03681394188291705,0.03697089370533865,0.022191860022535162,0.0,0.0,0.0,0.0,0.0,0.02332409947957474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20614844354372502,0.12256826544775817,0.12270995292006867,0.09134919816432535,0.10010328597340767,0.0,0.09673947155462376,0.0,0.09613049195042447,0.08024546184705089,0.06019990956368239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027169095451778296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015921635259854777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크레인,0.0,0.014327008003391302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02360761689867501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02041625919405025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03367191729420742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023005595582140284,0.0,0.0,0.0,0.0,0.0,0.014945123495827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22901669110487274,0.13355267566596907,0.13503951909919967,0.09585783150579541,0.10963373488705716,0.0,0.10422892932855754,0.09613049195042447,0.0,0.0850716018443783,0.057714663641782835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
부족,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015192970087904161,0.0,0.0,0.0,0.026529259620088074,0.0,0.0,0.0,0.0,0.0,0.02319325988854718,0.0,0.0,0.0,0.0,0.0,0.01704236293872277,0.0,0.020677915744668766,0.0,0.0,0.0,0.0,0.0,0.027642682497102274,0.0,0.0,0.12353201957160095,0.11308144197120115,0.0,0.0,0.10143436800747113,0.10143436800747113,0.10143436800747113,0.10143436800747113,0.0,0.0,0.0,0.0,0.0,0.0,0.024980882279077077,0.0,0.0,0.0,0.03892667863524654,0.0,0.0,0.0,0.021929184204082137,0.03631576977068329,0.02272346145446581,0.0,0.0,0.044007919611068834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017003867197151516,0.0,0.0,0.0,0.0,0.0,0.023513820355655864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24233592704509654,0.0,0.0,0.0,0.027209015397314372,0.0,0.180328746858654,0.1056146437002436,0.10630750379106745,0.08745313682162381,0.10294132135974601,0.0,0.08260704573110117,0.08024546184705089,0.0850716018443783,0.0,0.0561371709756556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06353105495183768,0.0,0.5257703613474888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이동,0.0,0.024552780061329937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020436475052319644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397510201529212,0.0,0.0,0.0,0.035022891475831944,0.033600329130785415,0.053001291081921725,0.0,0.052593526796067415,0.03235318235388309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06370682810720148,0.0,0.059616872131970436,0.0,0.0,0.0,0.0,0.0,0.181657897528474,0.11022994971204364,0.18473739414353868,0.09196111396604117,0.09171279972143997,0.1776486109471234,0.0,0.06880736521074324,0.13047193845618288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014387064624300113,0.0,0.0,0.06828297718753111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3582833270889977,0.10150499766076343,0.09539763984665975,0.0,0.0792854992108976,0.0,0.07591515558003006,0.07591515558003006,0.0,0.07591515558003006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523090871327299,0.0,0.0,0.0,0.0,0.0,0.1048131422676146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12362934158097189,0.0748331154834021,0.0740729055049347,0.06649401743342452,0.06321902530244676,0.0,0.060338341144303795,0.06019990956368239,0.057714663641782835,0.0561371709756556,0.0,0.0,0.3768812307263571,0.32824451684504713,0.3230752566259027,0.3241957711530053,0.323171927510985,0.3039699596203579,0.30548501590071364,0.2885698604089574,0.0,0.0,0.0,0.6868086549337127,0.0,0.0,0.0,0.07591515558003006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05468048560209807,0.08743753429089607,0.0,0.0,0.0,0.0,0.0,0.0,0.05275784314408859,0.0,0.0,0.0,0.0
부주의,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
행동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24458250086584188,0.0,0.0,0.0,0.0868772937006318,0.08050081841707732,0.056328586446403664,0.0,0.056263018792711894,0.05546851875831679,0.031060614293544245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06327094938524426,0.0,0.020645640550224952,0.0,0.0,0.023643447604263526,0.0,0.0,0.12470451425292398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03191682295445864,0.0,0.0,0.01993622998323498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025153109990563426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37688123072635704,0.0,0.0,0.1943891198304637,0.1999095431750555,0.19558221554036986,0.19245088687797873,0.16450106223443933,0.17334861836148818,0.16003182076759864,0.0,0.0,0.0,0.48579727444806053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
낙상,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770920809744545,0.0,0.027952329982175124,0.0,0.0,0.03294199025564908,0.0,0.0,0.038091648309997846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03830616437181638,0.0,0.0,0.031014855450913377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03838595525338581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32824451684504713,0.0,0.1943891198304637,0.0,0.20332477477081726,0.208061779536729,0.20486371082710214,0.17106506783500636,0.18315620932414206,0.15962474138514737,0.0,0.0,0.0,0.4284501561749863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
